time,2016/9/4,2016/9/11,2016/9/18,2016/9/25,2016/10/2,2016/10/16,2016/10/23,2016/10/30,2016/11/6,2016/11/13,2016/11/20,2016/11/27,2016/12/4,2016/12/11,2016/12/18,2016/12/25,2017/1/1,2017/1/8,2017/1/15,2017/1/22,2017/1/29,2017/2/5,2017/2/12,2017/2/19,2017/2/26,2017/3/5,2017/3/12,2017/3/19,2017/3/26
600276.SH,0.25,,,0.25,0.25,0.12,0.25,,0.25,0.49,0.25,0.12,0.98,0.12,0.12,0.12,0.24,,0.12,0.72,0.24,,0.24,0.24,0.12,0.48
600275.SH,,,,2.44,17.86,10.48,1.72,5.93,9.6,5.11,2.78,0.68,,0.68,2.7,3.95,2.53,,,,,,2.98,1.16,0.57,2.29
600273.SH,,,,,0.82,,,0.81,,,0.8,1.6,0.79,,,,0.78,,,,,,,,,0.79
600272.SH,2.67,,,,,,,,,,,,,,,,1.33,,,,,,1.32,,,
600271.SH,,,,,0.27,0.53,,0.26,0.26,0.52,0.78,0.77,2.05,,0.25,,,,,,,,,0.5,,1
600270.SH,0.74,,,0.49,0.49,0.73,1.2,1.9,0.47,0.7,,0.46,0.46,0.23,0.23,0.46,,,0.46,,,,0.23,1.59,1.34,1.1
600269.SH,,,,,0.32,0.32,,,,,,,,,,0.32,,,0.63,0.31,0.31,,,0.62,0.31,
600268.SH,0.35,,,,,0.34,,,0.34,,0.34,,,,0.68,0.68,2.36,,1.65,,,,0.32,,,
600267.SH,,,,,,,,0.08,,,0.16,,,0.08,,0.08,,,,,,,0.16,,0.25,0.41
600266.SH,,,,,,,,,0.25,,0.25,0.49,,,,,,,,,,,0.25,,0.49,
600265.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
600262.SH,0.98,,,0.97,0.96,1.9,2.8,,,,,,,,,1.85,,,1.82,2.68,,,,,,
600261.SH,,,,,,,0.37,,0.73,0.36,0.36,,0.36,,0.36,,,,,,,,,,,0.36
600260.SH,1.47,,,,,1.89,0.93,0.46,,,,,,0.45,,0.45,,,0.45,0.44,,,,,,0.44
600259.SH,,,,,1.09,,,0.54,,,1.08,,,,,,0.54,,0.53,1.06,,,0.52,2.07,0.51,2.02
600258.SH,,,,2.38,2.33,3.37,1.09,,3.23,,,,,,,,,,1.04,,,,,,,
600257.SH,,,,0.61,,,1.21,1.2,1.19,,,,0.59,0.59,0.58,0.58,,,,,,,,,,
600256.SH,,,,0.2,0.2,,0.3,0.2,0.2,0.2,0.4,0.1,0.4,0.1,0.5,0.2,0.1,,,,,,0.2,0.1,,
600255.SH,,,,,,,0.41,,,,,,,,,,,,0.82,2.05,,,,0.4,,0.81
600252.SH,0.18,,,0.72,0.18,0.53,0.71,0.35,1.05,1.21,0.51,0.68,0.68,,,,,,0.34,0.17,,,0.67,0.5,0.17,
600251.SH,0.43,,,,0.42,0.42,0.42,,,1.26,0.83,,,,,,,,,2.04,,,,,,
600250.SH,,,,,1.64,,,,,,,,,,1.61,1.59,1.56,,,,,,,,,
600249.SH,,,,,,0.71,,,,,0.71,,,,2.11,0.69,,,8.81,2.31,,,1.69,2.21,1.08,0.53
600248.SH,,,,1.43,,4.23,4.05,2.6,,,1.27,2.53,1.23,2.44,1.19,,,,1.16,2.08,,,,,,
600247.SH,,,,1.85,0.91,,,,,,,,,,,,,,,,,,,,0.91,
600246.SH,,,,,,0.96,,,0.95,3.81,0.93,,,0.93,,1.83,,,,,,,,,,
600243.SH,,,,,,,,,1.52,,,,,,1.52,,,,1.49,1.39,,,,1.41,2.78,4.05
600242.SH,1.47,,,,,,1.43,,,,,,,,,,,,,,,,,,,
600241.SH,3.37,,,,,,,,,2.17,,1.12,,,,2.22,,,,,,,2.17,,1.06,
600240.SH,0.42,,,,,0.41,,,,0.83,,0.41,,,0.41,0.41,,,,,,,0.41,,,0.41
600239.SH,,,,0.52,,,,,1.03,,,,,0.51,0.51,,1.01,,,0.99,,,,,,
600238.SH,1.04,,,2.06,4.04,,,,,,,,,,,,,,,,,,,,,
600237.SH,,,,0.56,,0.56,1.12,0.55,0.55,1.64,,1.61,,,,,,,,,,,,,,
600236.SH,,,,,0.8,,0.79,,,2.34,,0.76,,,0.76,,,,0.76,,,,0.74,1.46,,
600235.SH,,,,1.33,,,,,,,,,,,,,,,,,,,,,,
600234.SH,,,,,0.55,,,,,,,0.54,,,,,0.54,,,,,,,,,
600233.SH,1.4,,,8.9,3.29,1.37,6.76,1.27,6.33,0.6,0.59,,,2.35,1.15,,,,1.7,,,,1.11,3.3,,1.6
600232.SH,2.99,,,,,,,,1.45,,1.43,,,1.41,,1.39,,,1.33,,,,,,,
600231.SH,,,,3.49,1.12,,,1.11,,,2.2,,,,,,1.08,,,1.06,,,,2.11,1.03,
600230.SH,,,,,,,0.76,,1.53,,0.75,,2.24,0.73,,,,,,,,,,,0.72,1.43
600229.SH,,,,,,,0.68,0.67,,2,,1.31,1.29,0.64,,,,,0.63,,,,,0.63,,
600228.SH,,,,,0.87,,,0.43,,,,,,,,1.75,0.86,,0.43,,,,,1.26,1.24,
600227.SH,,,,0.5,1,2.48,,,0.48,0.48,,,,,,,0.48,,,,,,,,,
600226.SH,,,,,,1.25,,,1.23,1.22,,,,,,1.22,1.2,,,,,,1.18,1.16,1.15,
600225.SH,,,,,,,,,1.05,,,,,,,1.04,,,,,,,,,,
600223.SH,,,,,,,,,,3.85,,0.93,,,,,,,,,,,2.75,0.89,,
600222.SH,,,,,,,,,1.06,1.05,,2.08,,1.02,3.03,,0.98,,,,,,,,,
600221.SH,0.06,,,0.12,0.06,,0.53,,0.12,0.06,0.12,0.06,0.29,0.17,0.06,,0.06,,0.17,0.11,,,0.06,0.12,0.17,0.29
600220.SH,,,,,,,0.42,,0.42,,0.42,,,,,,,,,,,,,,,
600219.SH,0.37,,,,0.05,,,0.05,0.09,0.05,0.46,,0.09,,,0.09,,,,0.05,,,,0.09,,0.05
600218.SH,,,,,,,2.61,3.39,0.83,,,,,,,,,,,,,,,,,
600217.SH,,,,,,0.66,0.66,,,,,,,,,,1.31,,,,,,,,,
600216.SH,,,,0.27,1.07,,0.53,0.26,0.26,0.52,,0.26,,,0.26,,0.26,,0.78,0.78,,,,,0.26,
600215.SH,,,,,,,,,,,,3.53,,,,,1.14,,,,,,4.3,1.03,1.02,
600213.SH,0.83,,,,1.63,,0.8,0.79,0.79,2.34,0.76,,,1.52,0.75,,0.74,,1.45,0.71,,,0.71,,2.82,
600212.SH,,,,,,,,,,,,,0.53,,,,,,,,,,,,,
600211.SH,,,,,,,,,,0.86,,,,,0.85,,,,,,0.85,,,,,
600210.SH,,,,,,0.35,0.35,0.35,,,1.74,0.68,0.34,0.34,,,0.34,,,0.34,,,,,,
600209.SH,,,,,,,,,,,,,,,,,0.58,,,0.55,,,0.54,2.16,0.53,0.53
600208.SH,0.2,,,,,,,0.2,0.2,,0.79,,0.39,,0.2,,,,,,,,,,,
600207.SH,,,,,,,,,0.7,,,,,,,,,,1.4,1.38,,,,,0.68,1.35
600206.SH,,,,,,0.44,,,,0.88,0.44,,,0.44,,0.43,,,0.43,,,,0.43,0.43,0.43,
600203.SH,,,,,,,,,,,,,,,1.01,,,,,,,,,,,
600202.SH,,,,0.76,2.26,0.74,,,,,0.74,0.74,,,,,,,,,,,,0.73,0.72,
600201.SH,0.81,,,1.53,1.5,,0.74,0.74,,0.73,,,,1.44,3.55,,0.68,,,,,,,0.67,0.67,
600200.SH,,,,,,,,,,,,,,,,,,,0.4,,,,,,,0.39
600199.SH,0.48,,,,,,,,0.96,0.47,0.47,0.47,,,,,,,,,,,0.47,,0.47,0.46
600198.SH,1.27,,,0.54,0.18,0.35,1.23,0.17,0.17,,,0.17,,0.17,0.35,0.17,,,0.17,0.17,,,0.17,,0.17,0.17
600197.SH,0.99,,,,,0.49,,,0.48,0.47,0.47,0.94,,0.93,0.92,,,,0.45,0.89,,,2.69,0.44,0.87,0.86
600196.SH,0.43,,,0.27,0.37,0.05,0.05,0.27,0.21,0.21,0.26,0.21,0.69,0.26,0.1,0.1,,,0.16,0.26,0.21,,0.31,0.21,0.41,0.21
600195.SH,1.22,,,0.59,,,,,,,,,,,,,,,0.59,,,,,0.58,0.57,
600193.SH,,,,,,,0.58,,0.57,1.15,,,,,,,,,,,,,,,,
600192.SH,,,,0.98,,,0.97,0.96,,,,0.95,,,,,,,,,,,,1.89,,
600191.SH,,,,,,,,,1.2,,,,3.57,1.15,,,,,,,1.14,,,,1.12,
600190.SH,,,,,,,,,,,,,1.83,,,0.9,0.89,,,,,,,,,
600189.SH,,,,,,,,,,,,,,,2.7,,,,,1.32,,,,3.85,,
600188.SH,,,,,0.28,0.56,1.11,1.93,1.08,0.27,0.27,,0.27,0.27,,,0.26,,,1.06,,,,,0.27,
600187.SH,1.98,,,,0.47,0.47,,,0.23,0.47,,0.23,,0.23,0.46,,0.46,,,,,,,,,
600186.SH,,,,,,,,1.48,,,0.73,,,,,0.72,0.72,,,,,,0.71,,,
600185.SH,,,,0.85,0.42,0.42,,,0.42,2.93,,0.81,0.4,1.61,,,,,0.78,,,,,,,
600184.SH,,,,,,,,,,0.78,,1.54,10.61,10.96,6.79,,1.73,,5.98,16.85,,,4.89,10.17,6.54,10.83
600183.SH,,,,0.32,,,,0.65,,,0.32,0.32,,,,,,,0.32,,,,0.31,,0.94,1.86
600182.SH,,,,,,,,,3.57,1.72,3.39,,1.64,1.59,1.56,1.54,3.03,,4.23,1.35,,,,,1.32,1.3
600180.SH,,,,,,,,,,,,,,0.48,,0.24,,,,,,,,,0.47,
600179.SH,,,,,,,,0.99,,,,,0.98,,,,,,,0.97,,,,0.96,,0.95
600178.SH,1.52,,,,,,,,,,,,,,,,,,7.46,1.37,,,5.26,5,1.19,
600177.SH,0.24,,,0.08,0.08,0.08,0.24,0.24,0.16,0.24,0.08,0.32,1.42,0.23,0.16,0.08,0.08,,0.08,,,,0.08,0.08,0.39,
600176.SH,2.41,,,1.16,0.57,0.56,0.56,1.12,2.21,2.7,2.62,1.02,1.01,1,0.99,0.49,,,0.49,,,,1.94,0.48,0.95,1.41
600175.SH,0.35,,,,,,,,,,0.71,1.05,,,0.35,,0.35,,0.34,,,,,,,
600173.SH,,,,,,1.23,,,,,,,,,,,1.22,,,,,,,,,
600172.SH,2.28,,,4.88,1.99,1.62,1.28,2.84,1.84,2.43,1.48,0.29,0.58,0.58,1.74,0.85,0.28,,0.56,0.28,,,0.82,0.54,0.81,0.54
600171.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
600170.SH,,,,0.19,0.18,0.37,0.55,0.55,0.18,,0.18,0.72,1.44,0.35,0.18,0.71,,,0.4,1.04,,,0.52,0.79,0.59,0.78
600169.SH,,,,,0.12,0.12,,,,,,0.12,,,0.12,,0.12,,0.23,0.23,,,0.35,,,0.12
600168.SH,,,,,,0.89,0.88,,,,,,,,,,,,,,,,0.88,,,
600167.SH,2.38,,,,,,,,2.27,2.27,,2.22,,,,,,,,,,,2.17,4.26,2.04,
600166.SH,,,,0.68,,0.23,0.23,,0.23,0.22,2.03,1.77,1.3,,0.64,,0.21,,0.21,0.42,0.21,,,0.42,0.83,
600165.SH,,,,,,,,1.12,2.22,1.09,2.15,,,3.16,6.12,7.69,,,,2,,,3.23,1.55,,0.77
600163.SH,,,,,,,2.8,,,,,,,,0.68,,,,,,,,,,,0.68
600162.SH,,,,,,0.72,,,,,,,0.72,0.71,,,,,0.7,,,,,,1.39,
600161.SH,0.58,,,,,0.29,0.58,1.72,1.41,1.39,,0.27,1.91,0.27,,,,,,0.52,,,,,0.27,
600160.SH,,,,0.41,0.81,0.4,,,,,0.4,,,,,,0.4,,,0.79,,,,,0.79,1.56
600159.SH,,,,,2.73,,,0.88,,,,,,,,,,,,,,,,,,
600158.SH,,,,,0.27,,0.27,,0.68,0.4,0.27,,,0.54,0.4,0.27,1.59,,,,,,0.26,0.91,0.65,0.77
600157.SH,,,,,,,,,,,,,,,,0.19,,,,0.19,,,,,0.19,
600156.SH,,,,,,1.45,1.43,,,,,,,1.45,,,,,1.47,,,,,,1.47,
600155.SH,,,,,,,,,,,,,0.52,1.03,,,,,,,,,,,,
600153.SH,0.9,,,,0.18,,,,,0.18,0.18,,0.18,0.18,,,,,,,,,0.35,0.17,0.17,0.52
600152.SH,0.91,,,2.61,,,,,,,2.56,0.83,,,,,,,,,,,,,,
600151.SH,,,,,0.47,,,,,0.23,,,,,,,,,,,,,,,,
600150.SH,0.14,,,,,0.42,,0.14,,,0.14,0.28,0.42,1.81,1.37,0.68,0.4,,0.4,,,,0.93,,0.13,
600149.SH,2.23,,,0.47,0.71,1.4,1.15,1.14,2.03,2.65,0.65,0.21,0.43,0.64,0.21,1.06,0.21,,0.21,0.21,,,0.62,1.43,0.2,0.2
600148.SH,,,,,,,1.28,1.9,,,0.63,0.62,0.62,,,0.61,,,4.27,0.58,,,0.58,2.3,,
600146.SH,,,,,,,4.08,,,,,,,,,,,,,,,,,,,
600145.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
600143.SH,0.14,,,0.28,,,0.14,0.42,0.14,0.14,0.14,0.28,0.14,0.28,0.14,,0.42,,,,,,,,,
600141.SH,1.16,,,,0.75,,,,0.37,0.37,0.37,0.74,,0.74,,1.47,0.36,,,,,,,,,0.36
600139.SH,,,,,,,,4,,,,,,,,1.56,,,,,,,0.78,,,
600138.SH,0.23,,,,0.7,0.7,0.7,0.23,,0.46,,,1.15,,,,0.23,,0.68,,,,,0.45,,0.23
600137.SH,0.91,,,,,,0.88,1.75,0.86,0.85,,,,0.85,1.69,,1.68,,,,,,,,,
600136.SH,,,,,,1.18,,,,,,,,,,,,,,,,,,,,
600135.SH,,,,1.16,,,0.57,,,,,,,,,,,,,,,,,0.57,0.57,
600133.SH,0.4,,,0.39,,,0.39,,,,0.78,0.39,0.77,,,0.76,,,0.38,2.46,,,,,0.37,
600132.SH,,,,0.39,,,,0.39,0.39,,,2.31,,,0.38,,,,,,,,,,1.12,0.37
600131.SH,,,,,,1.75,,,3.45,1.67,,1.67,,,,,,,,,,,1.64,,,
600130.SH,0.41,,,,,0.41,,,,1.23,0.81,,0.4,0.4,0.4,,,,0.39,,,,1.18,0.39,,
600129.SH,0.47,,,0.46,,,,0.46,0.45,0.9,0.46,1.36,,,0.45,0.45,,,,,,,,,0.44,0.44
600128.SH,0.46,,,,,,,,0.91,0.9,0.45,,,,,,0.89,,,,,,,,0.44,
600127.SH,,,,,,0.64,,,,,,,,,,1.28,,,1.26,,,,,1.86,1.22,0.6
600126.SH,,,,1.79,1.75,,1.72,,,,,,,,,,,,,,,,,0.85,,
600125.SH,,,,0.18,,,,1.24,0.35,0.17,0.35,0.17,,,,0.52,1.04,,1.02,,0.17,,,1.18,0.5,
600123.SH,,,,,,,,0.95,,0.63,0.62,0.93,0.92,0.61,0.3,0.6,1.2,,0.59,1.46,,,0.29,1.72,0.28,2.25
600122.SH,,,,,0.7,,,,0.35,,,,0.35,,,,,,0.34,0.69,,,,,,
600121.SH,,,,,1.02,,0.51,0.5,,0.5,0.5,0.5,,,0.49,,,,,1.11,,,,,,
600120.SH,0.5,,,1,0.25,1.22,1.93,0.71,0.24,0.47,0.24,0.94,,,0.7,0.92,,,0.92,,,,0.23,,0.68,0.23
600119.SH,,,,,,,,,,0.24,,,,,,,,,0.24,0.48,,,0.24,0.24,0.71,0.47
600118.SH,,,,0.42,0.14,0.42,0.42,0.14,,,0.14,0.28,0.14,0.41,0.68,0.54,,,0.13,,,,,,0.13,0.13
600117.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
600116.SH,,,,3.05,1.85,2.54,0.71,,,,,,2.14,,,,1.05,,0.34,,,,,,,
600115.SH,0.12,,,0.36,,,,,0.12,,0.24,0.24,0.12,0.47,0.12,0.94,0.7,,0.81,,,,0.23,0.58,0.34,1.49
600114.SH,0.9,,,,,,,0.89,,,,,,,,,,,1.77,,,,0.86,,,
600113.SH,0.84,,,1.63,4.8,5.26,4.32,1.39,2.74,2.67,,,,0.65,5.23,4.35,4.76,,0.55,,,,2.2,1.08,,
600112.SH,0.56,,,,0.28,,0.56,0.28,,,0.55,,0.28,,,,,,,,,,0.27,0.27,0.27,0.27
600111.SH,,,,,,,,,,0.22,0.34,0.22,0.45,,0.22,,0.11,,,,,,,,0.11,
600110.SH,,,,,,3.16,1.02,,,,0.51,,,1.01,,,0.5,,0.49,0.99,,,2.46,3.85,1.85,5.88
600109.SH,,,,0.04,0.08,0.08,0.08,0.2,0.08,0.2,0.39,0.35,0.08,0.19,0.16,0.08,0.08,,0.04,,,,0.04,0.12,0.12,0.04
600108.SH,0.18,,,0.35,0.69,0.17,0.69,,,,,,0.17,,,0.51,0.17,,0.17,0.51,,,0.34,0.67,0.17,0.33
600107.SH,1.04,,,,,1.03,3.06,,,,,,,,,,,,0.99,,,,,,,
600106.SH,,,,0.58,0.58,,,1.72,,1.13,1.12,,0.55,0.55,,,0.55,,0.54,1.07,,,,0.53,,
600105.SH,,,,,,,1.65,1.63,,,,,,,,,0.8,,2.42,,,,,,0.79,
600104.SH,0.22,,,0.29,0.14,0.07,0.14,0.07,0.07,0.14,0.5,0.28,0.63,0.28,0.14,0.07,,,0.14,0.35,0.14,,0.42,0.21,0.63,0.35
600103.SH,,,,,,,,,,,,,,,,,,,,,,,,1.52,,
600101.SH,0.63,,,,,,,0.62,,,,,,,,,,,0.62,,,,,,,
600100.SH,0.25,,,,,,,0.25,,0.12,,0.12,0.49,0.24,0.36,,0.12,,,,,,0.12,0.24,,
600099.SH,,,,,1.75,,3.39,4.92,,4.69,,1.49,1.47,1.45,1.43,1.41,16.67,,10.23,,,,,,,
600098.SH,,,,0.17,0.17,0.17,0.17,,0.52,0.86,0.34,0.17,,,0.17,,,,0.68,,,,0.17,0.51,0.34,0.33
600097.SH,,,,,,1.23,,,,,1.22,,1.2,,1.19,,,,1.12,,,,2.22,12.36,2.08,4.08
600096.SH,0.25,,,0.25,0.25,0.76,,,0.75,1,0.74,0.25,0.25,0.98,,0.24,0.24,,0.24,,,,0.72,,,0.24
600095.SH,,,,1.09,1.08,0.53,1.06,0.52,,,,,,0.52,,,,,0.52,0.52,,,,,0.51,
600094.SH,,,,,,,,,,,2.08,,,,,,,,,,,,,,,
600093.SH,,,,0.65,0.65,,1.29,,,,,,,,,,0.64,,,,,,,,,
600091.SH,,,,,,,,,,,,,,,,,,,,,,,1.92,3.77,1.82,1.79
600090.SH,,,,,,,,,,,0.78,,,,0.78,,,,,,,,0.78,,,
600089.SH,,,,0.07,,,0.07,,,,,0.21,0.63,0.07,0.07,0.07,0.14,,0.43,0.14,,,0.07,0.86,0.57,0.07
600088.SH,0.56,,,,,,,,,,,,,,,,0.55,,,,,,0.54,,,
600086.SH,1.01,,,,0.49,0.49,,0.49,1.94,1.9,0.47,,0.47,0.93,0.46,,,,1.85,,,,,,0.91,0.9
600085.SH,,,,,0.12,,0.12,0.36,0.72,,0.83,0.24,0.71,0.58,0.12,,0.12,,0.12,0.22,,,,,0.12,
600084.SH,,,,,0.49,2.44,0.95,2.36,2.3,0.9,,0.9,3.56,0.43,0.85,1.69,,,,,0.41,,2.03,0.4,1.19,0.78
600083.SH,,,,1.03,1.02,,,,,1.01,,,1,0.99,,0.98,2.91,,,,,,,,,
600082.SH,,,,,,,,,,,,,,,,2.22,,,,4,,,3.09,,,2.02
600081.SH,,,,,,0.6,,0.6,0.59,,,0.59,,,,,,,,,,,,,,
600080.SH,,,,,,,0.52,,,0.52,,,,,,,,,,,,,,,,
600079.SH,,,,0.29,,0.29,,0.29,0.29,,0.3,,,0.3,,0.3,,,0.29,,,,,0.29,0.88,0.58
600078.SH,2,,,,,1.29,,,0.64,,,0.63,1.86,,0.61,,3.64,,0.58,1.72,,,0.57,,,1.13
600077.SH,,,,,,,,,1.33,2.63,,,,,,,,,,,,,,,,
600076.SH,,,,,,0.99,2.94,1.9,0.93,0.93,,,,,,,0.92,,,,,,1.82,,3.57,2.59
600075.SH,3.49,,,3.37,,,1.08,,,,,,,,,,,,,,,,,1.08,,2.13
600074.SH,2.13,,,1.04,2.05,2.01,1.48,0.49,0.48,0.48,,,,,0.48,,0.47,,1.4,,,,0.92,0.45,0.45,0.9
600073.SH,,,,,,0.34,,,,,,,0.34,0.34,,,,,,,0.34,,,1.02,1.01,
600072.SH,,,,,,0.68,,,0.68,0.68,,,0.68,3.36,6.49,1.83,0.6,,0.6,3.37,,,1.16,,,0.57
600071.SH,,,,,,,,,,,,,,,,,,,,,,,,,,
600070.SH,,,,,,0.61,0.6,,0.6,,,,,,,,1.2,,0.59,,,,,0.58,,
600069.SH,,,,,,0.91,,0.9,,,,,,,1.79,1.75,2.59,,2.46,,,,3.97,,,0.78
600068.SH,0.43,,,,,,0.11,0.11,0.21,0.43,0.64,0.63,1.05,0.1,,,0.21,,0.1,0.62,,,0.21,0.2,0.1,0.41
600067.SH,,,,,,,,,1.4,,,,,,0.34,,,,,,,,,,0.34,
600066.SH,0.32,,,0.16,0.16,0.16,0.16,0.8,0.95,0.63,0.62,0.31,3.1,0.6,0.75,0.59,,,0.59,0.44,0.14,,1.45,1.01,0.29,0.72
600064.SH,,,,,,,0.63,,,0.32,,0.32,0.63,0.31,,,,,,,,,0.31,0.31,,0.31
600063.SH,,,,,,,,,,,,,,,,,,,0.5,,,,0.49,0.49,,0.98
600062.SH,,,,,,,0.39,1.18,,,,,,,,,,,0.39,,,,,1.15,0.76,
600061.SH,0.3,,,2.92,0.28,0.28,0.87,,0.86,0.86,,0.28,0.85,0.28,0.56,,0.28,,,,,,,,,
600060.SH,0.14,,,,,,,0.28,,0.42,0.28,,0.14,0.14,0.42,0.14,,,0.14,,,,0.41,0.14,0.27,0.27
600059.SH,2.31,,,0.28,,0.28,,0.83,,0.27,0.55,0.27,0.54,0.81,0.27,,,,0.27,0.54,,,0.8,1.32,0.52,1.3
600058.SH,,,,,,,,,0.35,,0.71,,,,,,,,0.35,0.35,0.35,,,,,
600057.SH,,,,,,0.54,,,0.54,,,,,,0.54,1.08,,,,,,,,,0.53,1.59
600056.SH,0.53,,,2.58,1.01,0.5,,0.49,0.49,,0.98,0.48,0.48,0.48,,,0.48,,,0.47,,,0.47,0.93,3.26,0.9
600055.SH,1.96,,,,2.86,0.93,,2.75,,,3.57,3.45,0.83,0.83,,0.82,0.81,,3.17,11.67,,,,2.19,3.57,1.38
600054.SH,,,,,,1.18,,,,,1.16,,,,,,,,,,,,,,,
600053.SH,,,,3.53,6.82,2.11,3.09,,5,2.88,,0.93,,,3.7,1.79,,,,,,,,,,0.88
600052.SH,0.51,,,,,,,,,0.5,1,,,,,,,,,,,,,,,
600051.SH,,,,,,,,1.33,,,1.32,,,,3.9,1.25,1.23,,,,,,,,,
600050.SH,0.1,,,,0.1,0.45,0.94,0.05,0.39,0.15,0.29,0.29,1.02,0.72,0.86,0.99,0.94,,0.56,0.05,0.05,,0.55,0.09,0.27,0.5
600048.SH,0.28,,,0.44,0.44,0.38,0.22,0.16,,0.16,0.16,0.16,0.43,0.96,0.53,0.21,0.11,,0.26,,,,0.37,0.42,0.16,0.21
600039.SH,,,,0.21,,,,,,0.41,,,1.23,0.2,,0.4,,,,,,,0.2,0.2,0.2,
600038.SH,,,,0.44,,,,,0.44,,,0.88,,,,,0.43,,0.43,,,,,,,
600037.SH,0.64,,,,0.32,,0.32,,0.32,,,,,0.63,,0.31,,,0.31,0.31,,,0.31,0.31,,
600036.SH,0.06,,,0.06,0.09,0.04,0.12,0.14,0.12,0.09,0.13,0.09,0.19,0.08,0.17,0.09,0.11,,0.04,0.13,0.04,,0.06,0.11,0.09,0.11
600035.SH,,,,,,,,,,0.36,0.36,,,,,,,,,,,,,,,
600033.SH,,,,,,0.61,,0.61,,,,0.3,0.61,,0.6,,,,,,,,,,0.3,
600031.SH,0.07,,,,,,0.14,,0.14,0.21,,,0.07,0.41,0.21,0.14,0.07,,0.2,,,,0.34,0.07,,
600030.SH,0.02,,,0.09,0.09,0.08,0.09,0.06,0.08,0.11,0.09,0.13,0.17,0.09,0.08,0.14,,,0.13,0.37,0.02,,0.08,0.08,0.12,
600029.SH,0.25,,,0.17,0.25,0.08,,,,0.08,0.17,0.41,0.41,0.57,0.24,0.16,0.08,,0.25,0.18,,,0.17,0.33,0.5,
600028.SH,0.09,,,0.09,0.18,0.18,0.09,0.13,,0.04,0.13,0.13,0.57,0.44,0.26,0.43,0.17,,0.34,0.62,,,0.26,0.13,0.17,0.3
600027.SH,0.59,,,,0.19,,,0.19,0.39,0.38,0.38,0.19,1.53,0.38,,0.56,0.37,,0.19,0.55,,,,0.37,,
600026.SH,0.42,,,,0.42,,1.04,0.62,0.41,0.41,2.23,0.59,0.2,0.39,,,,,0.2,0.6,,,0.4,0.2,0.79,
600023.SH,0.16,,,,,,0.33,0.81,0.16,0.81,0.32,0.32,0.48,0.47,,,0.16,,0.63,0.31,,,0.46,0.77,1.07,0.45
600022.SH,,,,,,,,0.32,0.32,0.64,0.64,,,,,,,,,,,,0.64,0.63,0.31,
600021.SH,,,,,,0.18,,,,,,,,,0.73,0.18,0.36,,0.18,0.18,,,,,0.54,0.18
600020.SH,,,,,,,,,0.28,,0.28,,,,,,,,,,,,0.28,,0.28,
600019.SH,,,,,,0.28,,0.09,,,0.28,0.09,,,0.65,0.18,0.18,,,0.28,,,0.09,,,
600018.SH,,,,0.13,,,,,0.13,,0.13,,,,0.52,,,,,,,,0.26,0.39,0.9,
600017.SH,,,,,,,,,,,0.24,,,,,,,,,0.53,,,,0.24,,
600016.SH,0.05,,,0.08,0.05,0.03,0.11,0.06,,0.09,0.06,0.05,0.06,0.09,0.09,0.14,0.03,,0.05,0.06,0.02,,0.05,0.09,0.14,
600015.SH,,,,0.27,0.14,0.27,,0.14,,,0.14,0.14,1.62,0.67,0.13,,,,0.26,0.26,,,0.13,,,
600012.SH,,,,,,,,,,0.65,,,,,,0.65,,,0.65,,0.65,,0.64,1.27,,
600011.SH,0.53,,,0.18,0.18,,,0.18,,1.05,0.53,0.17,0.7,0.86,0.17,0.17,0.34,,,0.68,,,0.17,,0.34,0.34
600010.SH,,,,,,0.31,,0.1,,,0.3,,0.1,,0.1,,,,,0.1,,,0.1,0.2,0.71,0.1
600009.SH,0.48,,,,0.24,,0.24,0.24,,,,0.26,0.26,0.26,0.26,,0.51,,,0.49,,,0.26,,0.26,
600008.SH,,,,,0.16,,0.16,0.16,,,,,,,,,,,,,,,,,0.16,
600007.SH,,,,,,,,,,1.14,,,1.12,,1.11,1.1,,,2.15,,,,1.05,1.11,,
600006.SH,1.21,,,,,,,,,,0.3,,,,0.59,,,,,,,,,,0.29,0.29
600004.SH,,,,,0.35,,0.35,,0.72,,0.36,,,2.14,7.12,2.99,,,,0.32,,,0.97,0.64,0.63,
600000.SH,0.07,,,0.02,0.05,0.03,0.14,0.14,,0.05,0.14,0.14,0.17,0.12,0.05,0.05,0.03,,0.07,0.16,,,,0.03,0.09,
300699.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300698.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300696.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300693.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300692.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300691.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300690.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300689.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300688.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300687.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300686.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
300685.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
